regime,structure,undefined_policy,law,stickiness,dataset,threshold,n_themes,variants_per_theme,phrases_per_cycle,zipf_exponent,lognormal_sigma,geometric_tail,observed_mean_r2,observed_undefined_groups,observed_mean_slope,observed_mean_unit_types,boundary_f1,cuts_per_sequence,elements_total,n_groups,shuffle_mean,shuffle_sd,shuffle_z,shuffle_p,shuffle_undefined_rate,shuffle_dropped_replicates,rotate_mean,rotate_sd,rotate_z,rotate_p,rotate_undefined_rate,rotate_dropped_replicates,bigram_mean,bigram_sd,bigram_z,bigram_p,bigram_undefined_rate,bigram_dropped_replicates
whale,song,skip,lognormal,0.0,0,0.5,8,3,40.0,1.2,1.0,0.05,0.8807510842784505,0,-1.2616199148492546,96.75,0.5879087774257988,191.1818181818182,45642,8,0.6100404038642487,0.011796120977225313,22.949127169589136,0.004975124378109453,0.0,0,0.8997888155715833,0.005031493455775225,-3.783713813893766,1.0,0.0,0,0.9223116238136794,0.003817224989681154,-10.887631629672514,1.0,0.0,0
whale,song,skip,lognormal,0.0,1,0.5,8,3,40.0,1.2,1.0,0.05,0.8945594467403379,0,-1.2987632701297556,102.375,0.5529959723005409,208.03636363636363,45777,8,0.6461737844411907,0.00987676861094063,25.148474372884174,0.004975124378109453,0.0,0,0.903811664867111,0.003712486065416526,-2.492189321048658,0.9950248756218906,0.0,0,0.9192253746551095,0.004693873215252613,-5.254919931501399,1.0,0.0,0
whale,song,skip,lognormal,0.0,2,0.5,8,3,40.0,1.2,1.0,0.05,0.9108441303351158,0,-1.2259193738273833,107.0,0.5441282400926114,168.72727272727272,45720,8,0.5997737536492379,0.011025499673910266,28.213721453547034,0.004975124378109453,0.0,0,0.8814410779695144,0.005213670223950092,5.639607244534235,0.004975124378109453,0.0,0,0.9028390143953505,0.005092130300993905,1.5720563824148015,0.05472636815920398,0.0,0
whale,song,skip,lognormal,0.0,3,0.5,8,3,40.0,1.2,1.0,0.05,0.8850336398587388,0,-1.2855648316619481,101.5,0.5727025235546152,197.70909090909092,45717,8,0.6460190909063475,0.011337791748193911,21.0812258913175,0.004975124378109453,0.0,0,0.8783409610363799,0.009361817070146848,0.7148910059031873,0.22885572139303484,0.0,0,0.9131101661066268,0.005205863684917131,-5.3932503705837735,1.0,0.0,0
whale,song,skip,lognormal,0.0,4,0.5,8,3,40.0,1.2,1.0,0.05,0.9172182233055404,0,-1.2785743756235326,106.875,0.563303045497798,192.43636363636364,45645,8,0.6226168194411674,0.011663777443952078,25.257803938734288,0.004975124378109453,0.0,0,0.88847362833435,0.005208280811081469,5.519017889748109,0.004975124378109453,0.0,0,0.9055314055268525,0.006865623954554825,1.7022222388009653,0.03980099502487562,0.0,0
whale,song,skip,lognormal,0.0,5,0.5,8,3,40.0,1.2,1.0,0.05,0.9074435546444761,0,-1.3123268892808397,102.125,0.6077656087545098,209.21818181818182,45688,8,0.6065013091380261,0.0138041764170926,21.800811320682445,0.004975124378109453,0.0,0,0.9011671946362568,0.004191456872296604,1.497417294140097,0.07960199004975124,0.0,0,0.9175535516552088,0.004640414695311808,-2.178683948429601,0.9800995024875622,0.0,0
whale,song,skip,lognormal,0.0,6,0.5,8,3,40.0,1.2,1.0,0.05,0.9124936974061699,0,-1.3540847606571873,97.5,0.5903213175909967,186.14545454545456,45482,8,0.610419389282483,0.01106181602982537,27.30784053081524,0.004975124378109453,0.0,0,0.894749796405499,0.004675747875513843,3.794879765351108,0.004975124378109453,0.0,0,0.9136172421892776,0.00547580341294921,-0.20518354995191332,0.5621890547263682,0.0,0
whale,song,skip,lognormal,0.0,7,0.5,8,3,40.0,1.2,1.0,0.05,0.927709350175695,0,-1.2630509176913853,96.625,0.5799942203318798,192.56363636363636,45707,8,0.6610112188854691,0.009840465304506035,27.10218704476327,0.004975124378109453,0.0,0,0.9096666441371377,0.0038033490827367377,4.743899559588803,0.004975124378109453,0.0,0,0.9242221528445674,0.004250574513150507,0.8204061169469705,0.23880597014925373,0.0,0
whale,song,skip,lognormal,0.0,8,0.5,8,3,40.0,1.2,1.0,0.05,0.9079150787569192,0,-1.2787227277945337,109.625,0.5291021496500544,173.63636363636363,45786,8,0.641034211078315,0.010799609372594984,24.712085268180097,0.004975124378109453,0.0,0,0.8991259504082569,0.0050833760877429515,1.7289943134159733,0.009950248756218905,0.0,0,0.9084480737478074,0.008054731927709348,-0.06617166103997081,0.582089552238806,0.0,0
whale,song,skip,lognormal,0.0,9,0.5,8,3,40.0,1.2,1.0,0.05,0.8914053213976265,0,-1.295954023715139,97.25,0.6083322445817682,210.6727272727273,45655,8,0.6619681429563093,0.009578883893966793,23.952391633625176,0.004975124378109453,0.0,0,0.9030273033919047,0.006341247034353,-1.832759697156951,0.9601990049751243,0.0,0,0.9019697441348604,0.007379011781785312,-1.4316853055190404,0.945273631840796,0.0,0
whale,song,skip,lognormal,0.0,10,0.5,8,3,40.0,1.2,1.0,0.05,0.89958794798077,0,-1.2845948564812248,112.125,0.5429813334593256,193.34545454545454,45680,8,0.6392818043399106,0.011894706034155706,21.884201500515367,0.004975124378109453,0.0,0,0.8924388271006493,0.004948550532226074,1.4446898811205584,0.0845771144278607,0.0,0,0.9146636790417264,0.004551119099023041,-3.312532749185271,1.0,0.0,0
whale,song,skip,lognormal,0.0,11,0.5,8,3,40.0,1.2,1.0,0.05,0.9153066163525283,0,-1.2817054481494592,103.625,0.5903058359366329,197.2,45602,8,0.6625219950083033,0.01004797305281268,25.15777261897256,0.004975124378109453,0.0,0,0.8948115717340483,0.005137621366560475,3.989208849036093,0.004975124378109453,0.0,0,0.9097018439020624,0.0067532183078574054,0.8299409548103435,0.23383084577114427,0.0,0
whale,song,skip,lognormal,0.0,12,0.5,8,3,40.0,1.2,1.0,0.05,0.8849221454099143,0,-1.3207262854299704,96.875,0.5871107269498043,212.38181818181818,45930,8,0.6434352148211184,0.012684610664897294,19.03778814883722,0.004975124378109453,0.0,0,0.8964826721379987,0.006131383417122687,-1.885467918349407,0.9751243781094527,0.0,0,0.9192260196661346,0.004648713315741178,-7.379219135768747,1.0,0.0,0
whale,song,skip,lognormal,0.0,13,0.5,8,3,40.0,1.2,1.0,0.05,0.9256057351038747,0,-1.301591612053096,114.875,0.5813783560444886,202.94545454545454,45943,8,0.6157009067409375,0.010816031151607144,28.65236092787036,0.004975124378109453,0.0,0,0.8953906268030707,0.005658727631662739,5.339558690144217,0.004975124378109453,0.0,0,0.9034696596096768,0.0059686423933071045,3.7087287251486134,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.0,14,0.5,8,3,40.0,1.2,1.0,0.05,0.8819934920182003,0,-1.3421084591044659,91.0,0.6604420675470766,223.45454545454547,45940,8,0.6046011598871217,0.013082897671793698,21.202667718568758,0.004975124378109453,0.0,0,0.8975415301901896,0.004665184932132112,-3.332780671758575,1.0,0.0,0,0.9168052649038677,0.004403200699252656,-7.9060154790527495,1.0,0.0,0
whale,song,skip,lognormal,0.0,15,0.5,8,3,40.0,1.2,1.0,0.05,0.9213334576738779,0,-1.321780578845786,110.125,0.6315368588286258,194.65454545454546,45647,8,0.5991909290438231,0.012751976632222764,25.26216428408738,0.004975124378109453,0.0,0,0.8857180457136306,0.005297285896861148,6.723332033362755,0.004975124378109453,0.0,0,0.9076041893382504,0.004870757447872237,2.8187132047860524,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.0,16,0.5,8,3,40.0,1.2,1.0,0.05,0.9173659950087609,0,-1.2966746253981478,108.75,0.5599368783377177,204.6,45871,8,0.6532947010712837,0.00942090057908844,28.030366281928067,0.004975124378109453,0.0,0,0.9013646210830762,0.00381640488570846,4.192787297177526,0.004975124378109453,0.0,0,0.913217878181165,0.005016276617147409,0.8269314362402265,0.1890547263681592,0.0,0
whale,song,skip,lognormal,0.0,17,0.5,8,3,40.0,1.2,1.0,0.05,0.9216017056896963,0,-1.2322392114926675,121.625,0.5144662554674165,170.56363636363636,45688,8,0.6523652436078143,0.010503089477272094,25.634025366011567,0.004975124378109453,0.0,0,0.8976281506823934,0.0044861871660680916,5.3438597454493815,0.004975124378109453,0.0,0,0.9125168758870719,0.005302520108587985,1.7133041679390624,0.04477611940298507,0.0,0
whale,song,skip,lognormal,0.0,18,0.5,8,3,40.0,1.2,1.0,0.05,0.9391425097138547,0,-1.238086123009805,114.5,0.6163386733202912,162.07272727272726,45755,8,0.5954485409681505,0.009800020241462867,35.070740700266185,0.004975124378109453,0.0,0,0.8725184118008784,0.006383362684306334,10.437147504836817,0.004975124378109453,0.0,0,0.9073012733637494,0.005089243344834955,6.256575721108083,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.0,19,0.5,8,3,40.0,1.2,1.0,0.05,0.8961286403701677,0,-1.308919537033197,107.0,0.588615120812575,188.0,45936,8,0.5679571597973865,0.01456284093909559,22.534853051355373,0.004975124378109453,0.0,0,0.8918562828407596,0.004788656704945971,0.8921828798033115,0.17412935323383086,0.0,0,0.9087003252228902,0.004916887419735984,-2.556838052110125,0.9900497512437811,0.0,0
whale,song,skip,lognormal,0.0,20,0.5,8,3,40.0,1.2,1.0,0.05,0.910425648685552,0,-1.2582710576171083,100.75,0.5966366660754645,190.27272727272728,45790,8,0.6445233611175294,0.009992290927264766,26.61074317226762,0.004975124378109453,0.0,0,0.8920592034420514,0.005115154255011231,3.590594599470254,0.004975124378109453,0.0,0,0.9129064964164998,0.004742984053121684,-0.5230563086787092,0.7114427860696517,0.0,0
whale,song,skip,lognormal,0.0,21,0.5,8,3,40.0,1.2,1.0,0.05,0.9114028932220095,0,-1.2590163520645712,110.125,0.572568503949763,191.63636363636363,45655,8,0.609245446272239,0.011377268888242364,26.55799471013907,0.004975124378109453,0.0,0,0.8740188826134364,0.00946922090129425,3.947949994857916,0.004975124378109453,0.0,0,0.9092759646837669,0.006270423607712228,0.3392001356378221,0.4228855721393035,0.0,0
whale,song,skip,lognormal,0.0,22,0.5,8,3,40.0,1.2,1.0,0.05,0.9138370302760381,0,-1.2907764071898193,114.0,0.5557770226810934,189.56363636363636,45682,8,0.6446688636087109,0.01323962973363931,20.330490510880644,0.004975124378109453,0.0,0,0.8971221611729672,0.006242453011648674,2.6776123219318317,0.009950248756218905,0.0,0,0.9105630598406986,0.005750591217132622,0.5693276241902618,0.3034825870646766,0.0,0
whale,song,skip,lognormal,0.0,23,0.5,8,3,40.0,1.2,1.0,0.05,0.908604759928547,0,-1.2473551863294563,104.75,0.5686774750954599,182.8181818181818,45703,8,0.593269331176956,0.01057853543305834,29.80898733544488,0.004975124378109453,0.0,0,0.8825572253092705,0.00643513079748931,4.047708654102103,0.004975124378109453,0.0,0,0.91193174246725,0.005320614585125517,-0.6253004207453826,0.7412935323383084,0.0,0
whale,song,skip,lognormal,0.0,24,0.5,8,3,40.0,1.2,1.0,0.05,0.8861814501858193,0,-1.26436610304334,99.125,0.5409478037692799,207.1090909090909,45801,8,0.6305571522193901,0.013241472111865276,19.304824705809867,0.004975124378109453,0.0,0,0.879675760465984,0.008114430056093384,0.8017432740023447,0.19402985074626866,0.0,0,0.909986219168473,0.005816895906109499,-4.092349144094449,1.0,0.0,0
whale,song,skip,lognormal,0.0,25,0.5,8,3,40.0,1.2,1.0,0.05,0.9016912646244744,0,-1.2702573548185456,103.25,0.6131753441319006,175.65454545454546,45726,8,0.6168573329964511,0.014101575842611073,20.19873061047076,0.004975124378109453,0.0,0,0.8864977382557477,0.004742319414534484,3.2038175923285097,0.004975124378109453,0.0,0,0.9109634798246558,0.00602127620972087,-1.5399086302023728,0.9253731343283582,0.0,0
whale,song,skip,lognormal,0.0,26,0.5,8,3,40.0,1.2,1.0,0.05,0.9020920232689421,0,-1.3663133212481477,94.125,0.6282978259462578,214.6727272727273,45907,8,0.6250428022021723,0.010276911650574379,26.95841226301536,0.004975124378109453,0.0,0,0.900657264955243,0.004633446591425316,0.30965249849955645,0.35323383084577115,0.0,0,0.9151330585709284,0.004998529003208255,-2.608974619056136,0.9850746268656716,0.0,0
whale,song,skip,lognormal,0.0,27,0.5,8,3,40.0,1.2,1.0,0.05,0.8969522972922825,0,-1.2587349473908325,105.125,0.5633506510499192,186.65454545454546,45792,8,0.5947336323614395,0.012372670772208947,24.42630782754487,0.004975124378109453,0.0,0,0.884596133591447,0.005272977719004202,2.343299054024647,0.004975124378109453,0.0,0,0.8993909446483712,0.006105106068595136,-0.39944389641863154,0.6567164179104478,0.0,0
whale,song,skip,lognormal,0.0,28,0.5,8,3,40.0,1.2,1.0,0.05,0.9082734013050435,0,-1.2983654964701739,101.0,0.6518803968605698,197.25454545454545,45752,8,0.6169632359096439,0.01236528376319943,23.55871251918809,0.004975124378109453,0.0,0,0.8834453109409952,0.007021854934223339,3.535830716615973,0.009950248756218905,0.0,0,0.915785620855845,0.006501459690479087,-1.1554666041846877,0.8756218905472637,0.0,0
whale,song,skip,lognormal,0.0,29,0.5,8,3,40.0,1.2,1.0,0.05,0.9003400074421384,0,-1.2352972592972131,102.25,0.5719736611818866,172.9090909090909,45964,8,0.617627774312888,0.012048185697612413,23.465129126062145,0.004975124378109453,0.0,0,0.8894927645319127,0.007288747993502795,1.4882175813863927,0.04477611940298507,0.0,0,0.9167459091227214,0.005036007662411287,-3.257719761436519,0.9950248756218906,0.0,0
whale,song,skip,lognormal,0.8,0,0.5,8,3,40.0,1.2,1.0,0.05,0.9285916771395316,0,-1.2530374703631582,107.25,0.41902051124570083,161.16363636363636,45603,8,0.6121357021681137,0.01009417037785696,31.350369879392005,0.004975124378109453,0.0,0,0.8984247478710685,0.00576881649850687,5.2293099072004,0.004975124378109453,0.0,0,0.9108530450998211,0.007243804861176326,2.4488003721334235,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,1,0.5,8,3,40.0,1.2,1.0,0.05,0.9474200115761252,0,-1.242235797931091,112.375,0.4436310377900977,149.6,46238,8,0.6603307005287486,0.010154006211836791,28.273501616801163,0.004975124378109453,0.0,0,0.8982456579640082,0.006317404360612238,7.783949040639111,0.004975124378109453,0.0,0,0.9047850816969104,0.006877488837718694,6.199200156514841,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,2,0.5,8,3,40.0,1.2,1.0,0.05,0.9426415314877646,0,-1.279303839453219,117.875,0.5118571713808714,176.1818181818182,45738,8,0.6521365984134545,0.010942442567109483,26.5484539939467,0.004975124378109453,0.0,0,0.9028076433473743,0.003988937697067159,9.986089321394507,0.004975124378109453,0.0,0,0.9170971158521565,0.0054420874968069384,4.693863457835979,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,3,0.5,8,3,40.0,1.2,1.0,0.05,0.9101037643039596,0,-1.272671860773939,107.0,0.4123935543603222,184.76363636363635,45537,8,0.6519585142255935,0.011221958382742609,23.00358291074648,0.004975124378109453,0.0,0,0.9004674480768506,0.004774218938519878,2.0184068538122824,0.024875621890547265,0.0,0,0.8976980791391381,0.006636570293745325,1.869291609329181,0.01990049751243781,0.0,0
whale,song,skip,lognormal,0.8,4,0.5,8,3,40.0,1.2,1.0,0.05,0.9392228631233993,0,-1.2473101393588903,110.5,0.39875230040412846,173.4,46004,8,0.6340496328238846,0.009608752636097012,31.75992158993421,0.004975124378109453,0.0,0,0.9035141598964631,0.005266403552776855,6.780472265196581,0.004975124378109453,0.0,0,0.9186993107576036,0.004528057638763125,4.5325289568093705,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,5,0.5,8,3,40.0,1.2,1.0,0.05,0.9371464064443457,0,-1.2783491949557022,106.25,0.4975056810550062,202.29090909090908,45764,8,0.648092125568175,0.01163508837661836,24.843324908218865,0.004975124378109453,0.0,0,0.8878935993988819,0.00563078613438659,8.74705695971692,0.004975124378109453,0.0,0,0.9097160596744516,0.006475524729589748,4.236003708634113,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,6,0.5,8,3,40.0,1.2,1.0,0.05,0.9366711894014137,0,-1.2883014524973921,111.5,0.4061258549850977,155.27272727272728,45986,8,0.6133496394018483,0.01042899618555325,31.002173579030174,0.004975124378109453,0.0,0,0.9041331332316127,0.0038657132523240785,8.417089951055996,0.004975124378109453,0.0,0,0.9115875253556197,0.0059448676117853875,4.219381436866136,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,7,0.5,8,3,40.0,1.2,1.0,0.05,0.9358208498036593,0,-1.2688486163246897,105.25,0.4907506222226757,167.07272727272726,46565,8,0.6176858534564079,0.011731521254145809,27.11796615761366,0.004975124378109453,0.0,0,0.8894465030598527,0.005466094667618731,8.483999923844948,0.004975124378109453,0.0,0,0.8849572160888237,0.006553236220108675,7.761605412415929,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,8,0.5,8,3,40.0,1.2,1.0,0.05,0.9253090826660223,0,-1.295855337311496,97.75,0.46461362551040963,193.83636363636364,45781,8,0.6429998566734271,0.011630839142623839,24.27247273655512,0.004975124378109453,0.0,0,0.9032735424513773,0.004988737971764877,4.417057047165274,0.004975124378109453,0.0,0,0.9137438470992005,0.005248307560131398,2.203612390149676,0.014925373134328358,0.0,0
whale,song,skip,lognormal,0.8,9,0.5,8,3,40.0,1.2,1.0,0.05,0.9430925545714697,0,-1.2759945817326208,106.125,0.42725084652715006,172.3272727272727,45988,8,0.6204349744091072,0.011604275121607976,27.805061219339013,0.004975124378109453,0.0,0,0.8922934946756991,0.006003669804511002,8.461334741894284,0.004975124378109453,0.0,0,0.9092615263831177,0.006360647499242333,5.318802557818494,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,10,0.5,8,3,40.0,1.2,1.0,0.05,0.9472957511805506,0,-1.2580915186678632,120.5,0.42937481290023494,160.4909090909091,46039,8,0.5820464681336726,0.01291310138918838,28.285171163659154,0.004975124378109453,0.0,0,0.8995378336128028,0.004335379068798247,11.015857393292755,0.004975124378109453,0.0,0,0.8983979841913228,0.0067563559236105,7.237298854897746,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,11,0.5,8,3,40.0,1.2,1.0,0.05,0.9368859345447142,0,-1.20765869349554,114.25,0.3749220543728622,178.6,45596,8,0.6437953305280935,0.010534269123853102,27.822585560583963,0.004975124378109453,0.0,0,0.8975989687292417,0.0046036238521383116,8.533921770612155,0.004975124378109453,0.0,0,0.9086875625445063,0.005355051378848637,5.265751905123777,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,12,0.5,8,3,40.0,1.2,1.0,0.05,0.9364287915832596,0,-1.2959896760591987,95.0,0.37490060917477713,162.34545454545454,46136,8,0.616956954998646,0.012058202105479664,26.494151764087167,0.004975124378109453,0.0,0,0.900266210665511,0.00669159045905917,5.404183226543876,0.004975124378109453,0.0,0,0.9108516590884896,0.005477168122530341,4.669773124100103,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,13,0.5,8,3,40.0,1.2,1.0,0.05,0.919310564945633,0,-1.3014711983330431,94.625,0.4326743491295986,179.1818181818182,46202,8,0.6541612497039863,0.011851254862749122,22.373100427960956,0.004975124378109453,0.0,0,0.9028281897447712,0.005654793875152549,2.914761451038244,0.009950248756218905,0.0,0,0.9046458084525328,0.006753584366335909,2.171403464832467,0.009950248756218905,0.0,0
whale,song,skip,lognormal,0.8,14,0.5,8,3,40.0,1.2,1.0,0.05,0.9541109229620591,0,-1.3158902369665948,102.5,0.43633653655406146,193.0,45572,8,0.6434338222295177,0.01224909194998291,25.36327606986205,0.004975124378109453,0.0,0,0.899686113258185,0.00551337836385679,9.871408438183469,0.004975124378109453,0.0,0,0.9073856821784149,0.006410799876159784,7.28851963659077,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,15,0.5,8,3,40.0,1.2,1.0,0.05,0.9325678145654777,0,-1.3239403316837128,102.25,0.41648138171386123,190.1090909090909,45927,8,0.6599997942451656,0.010533253883198724,25.876905972529254,0.004975124378109453,0.0,0,0.9052298053404906,0.004111219258896935,6.649611101579153,0.004975124378109453,0.0,0,0.9236324402487446,0.00523348241161802,1.707347730241164,0.05472636815920398,0.0,0
whale,song,skip,lognormal,0.8,16,0.5,8,3,40.0,1.2,1.0,0.05,0.9258690978442903,0,-1.3004381362646615,104.375,0.45508347113393405,183.9090909090909,46337,8,0.6173070894488448,0.011372924421911658,27.13128100991809,0.004975124378109453,0.0,0,0.9025516896383857,0.003546076769067233,6.575550876197757,0.004975124378109453,0.0,0,0.9102069261472063,0.004379460323091273,3.576278934302273,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,17,0.5,8,3,40.0,1.2,1.0,0.05,0.9380039820609559,0,-1.3539007352620347,97.75,0.5006542163127788,195.23636363636365,45753,8,0.6377155786241506,0.010052748406698387,29.871274132029,0.004975124378109453,0.0,0,0.9098111527553807,0.004418892079831658,6.380067400661488,0.004975124378109453,0.0,0,0.9179812792733008,0.005234903791162849,3.824846374723431,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,18,0.5,8,3,40.0,1.2,1.0,0.05,0.9333635944339329,0,-1.3231066310843782,99.125,0.44749150832543655,167.6909090909091,45880,8,0.621419088529562,0.012314428697616895,25.33162630311375,0.004975124378109453,0.0,0,0.9002692620366827,0.004753770426720262,6.961701854854358,0.004975124378109453,0.0,0,0.9134385946200209,0.006541303433102393,3.046028978426715,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,19,0.5,8,3,40.0,1.2,1.0,0.05,0.9448329585104656,0,-1.2044848726935116,118.875,0.4042694002472955,141.61818181818182,45702,8,0.6182174137664247,0.013129845479774312,24.875810248275293,0.004975124378109453,0.0,0,0.8835543076935741,0.0057068904772846415,10.737660212825396,0.004975124378109453,0.0,0,0.9044582600616013,0.005832169676639181,6.922757856408997,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,20,0.5,8,3,40.0,1.2,1.0,0.05,0.9150228037037701,0,-1.251814510220008,104.5,0.4223399783862229,171.16363636363636,45347,8,0.6249914599937425,0.012016382789834131,24.136326944860173,0.004975124378109453,0.0,0,0.8977656401362758,0.004369405925371888,3.949544597650424,0.004975124378109453,0.0,0,0.8877359968281769,0.007910517068902306,3.4494340430491697,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,21,0.5,8,3,40.0,1.2,1.0,0.05,0.9279822503827218,0,-1.3119036622947093,104.125,0.46516321238947406,183.94545454545454,45538,8,0.6167276273682308,0.011601266500752126,26.82936582780094,0.004975124378109453,0.0,0,0.9072468615157612,0.004401043977138537,4.711470499879503,0.004975124378109453,0.0,0,0.9126610041410892,0.005139816473428168,2.9808936410162428,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,22,0.5,8,3,40.0,1.2,1.0,0.05,0.9331397120205835,0,-1.3653571613926074,103.5,0.4740532760797688,197.70909090909092,45727,8,0.6384134062029225,0.011570258425262433,25.472750476701314,0.004975124378109453,0.0,0,0.915174475505017,0.004467365970057956,4.021438278389697,0.004975124378109453,0.0,0,0.9217600608752128,0.004274357412828045,2.6623068794431113,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,23,0.5,8,3,40.0,1.2,1.0,0.05,0.9268935699094196,0,-1.3086977255847045,107.375,0.466535744814512,169.8909090909091,46241,8,0.6297365976212017,0.01098178356324937,27.0590811207258,0.004975124378109453,0.0,0,0.9070653387333565,0.00417585195522347,4.748307983299191,0.004975124378109453,0.0,0,0.9089773211902678,0.008588207792025314,2.086145229949865,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,24,0.5,8,3,40.0,1.2,1.0,0.05,0.921181911736448,0,-1.2819298897544764,111.25,0.420621155310114,177.4181818181818,45640,8,0.6174493588746723,0.012367532532939993,24.558864272465577,0.004975124378109453,0.0,0,0.892020322348213,0.006535258375185778,4.462193797717449,0.004975124378109453,0.0,0,0.902544622285767,0.006068052623309008,3.0713790086609,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,25,0.5,8,3,40.0,1.2,1.0,0.05,0.9241309173426859,0,-1.2827613450888045,107.75,0.4619656006993161,183.6,46345,8,0.6629184989524154,0.009876949960329432,26.446668196095445,0.004975124378109453,0.0,0,0.9092223322282242,0.004352793710863816,3.4250612605997053,0.004975124378109453,0.0,0,0.9231211052549207,0.004559300428626671,0.22148399816446251,0.4129353233830846,0.0,0
whale,song,skip,lognormal,0.8,26,0.5,8,3,40.0,1.2,1.0,0.05,0.9422949411260276,0,-1.3273741417598344,107.625,0.46694095985812084,173.29090909090908,46053,8,0.6518102138536741,0.012024825621878413,24.157084385808876,0.004975124378109453,0.0,0,0.9083205523089944,0.004347407104190865,7.8148625152409,0.004975124378109453,0.0,0,0.9091674965084965,0.005281567607235705,6.272275029130898,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,27,0.5,8,3,40.0,1.2,1.0,0.05,0.9177366255955502,0,-1.2584065879571935,102.375,0.4301895718490509,165.21818181818182,45862,8,0.6500403085779599,0.011955375304995467,22.391293471626554,0.004975124378109453,0.0,0,0.8949938136623262,0.0051768775425024,4.3931523870334015,0.004975124378109453,0.0,0,0.902774893430041,0.0057811105481825244,2.5880377205747984,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,28,0.5,8,3,40.0,1.2,1.0,0.05,0.9337158634992083,0,-1.3007246871909157,110.25,0.47212463655983045,208.12727272727273,46310,8,0.6627452031938745,0.012054771785578617,22.47829035050683,0.004975124378109453,0.0,0,0.9047637573112239,0.004360296451682993,6.639939854733825,0.004975124378109453,0.0,0,0.9094061300056575,0.0047802778029309365,5.085422750670633,0.004975124378109453,0.0,0
whale,song,skip,lognormal,0.8,29,0.5,8,3,40.0,1.2,1.0,0.05,0.9442280641620138,0,-1.2526361095805338,111.125,0.4783642028800405,155.01818181818183,45967,8,0.6182127285452415,0.0124723674060446,26.13900994118987,0.004975124378109453,0.0,0,0.8889674312100618,0.005151075469635336,10.727979676807967,0.004975124378109453,0.0,0,0.8870310225321952,0.006533383555182227,8.754581932427694,0.004975124378109453,0.0,0
whale,song,skip,geometric,0.0,0,0.5,8,3,40.0,1.2,1.0,0.05,0.9124591941066182,0,-1.2950201422175533,111.25,0.602975153766007,179.83636363636364,45913,8,0.6176974961721987,0.01092106551637867,26.990195919286084,0.004975124378109453,0.0,0,0.8804858699855582,0.005218067247710397,6.1274266128113615,0.004975124378109453,0.0,0,0.904446913261999,0.005123036108729325,1.5639711832143508,0.06965174129353234,0.0,0
whale,song,skip,geometric,0.0,1,0.5,8,3,40.0,1.2,1.0,0.05,0.9100895368216605,0,-1.3292277806607042,107.875,0.6135652945927388,204.36363636363637,45705,8,0.6006021986615903,0.011606307781752204,26.665442962546262,0.004975124378109453,0.0,0,0.8853791734821529,0.006939977134813422,3.5605828174204683,0.004975124378109453,0.0,0,0.907904547212755,0.006373091745409831,0.34284609357446855,0.39303482587064675,0.0,0
whale,song,skip,geometric,0.0,2,0.5,8,3,40.0,1.2,1.0,0.05,0.9091999911855819,0,-1.3058859601286836,114.125,0.6331812178833526,196.6909090909091,45790,8,0.573687154647099,0.013291265518457092,25.243106916536174,0.004975124378109453,0.0,0,0.886462213188065,0.0057174204312776915,3.976929503579586,0.004975124378109453,0.0,0,0.9123486455188654,0.004791230705734449,-0.6571702609759483,0.7412935323383084,0.0,0
whale,song,skip,geometric,0.0,3,0.5,8,3,40.0,1.2,1.0,0.05,0.9044990851078755,0,-1.3379800153433996,98.25,0.610526783699713,199.23636363636365,45619,8,0.5882953795385992,0.01188586086456664,26.603349069306564,0.004975124378109453,0.0,0,0.895450770015626,0.0044739689236228935,2.0224358386741743,0.03482587064676617,0.0,0,0.9021203018340355,0.006218517333750256,0.382532225315099,0.3482587064676617,0.0,0
